PtxID,TrialNum,height,tempos,TargetID,TargetLateral,TargetVertical,MaxVel_Real,MaxVel_Virt,Lag,PathOffset,PathOffsetNoLag,EndError
Susan,0,low,80,row_A1,left,far,2.1442617985915033,1.6611200200111735,0.0,2.55,2.55,1.37
Susan,1,low,80,row_A6,right,far,1.5359221876867852,1.7395672862509866,43.8,3.65,6.71,3.3
Susan,2,low,80,row_B4,center,middle,1.4009083794058832,1.6218053373598313,70.0,2.05,9.98,1.05
Susan,3,low,80,row_B2,left,middle,2.8181870261415782,1.0477396685229028,35.2,1.57,6.6,0.58
Susan,4,low,80,row_C4,center,close,1.2542884400525842,1.3949736427301087,52.5,1.98,8.45,1.2
Susan,5,low,80,row_A5,right,far,1.5678910265993922,1.9804973619060866,36.0,2.24,5.6,0.92
Susan,6,low,80,row_C3,center,close,3.1430220147944437,1.2473429053411933,54.6,2.3,10.32,1.36
Susan,7,low,80,row_A2,left,far,4.183901844376388,1.4194168409529624,136.8,9.54,32.55,8.46
Susan,8,low,80,row_B1,left,middle,1.3686650043588457,2.2733778136515723,171.0,18.7,49.59,2.36
Susan,9,low,80,row_A3,center,far,2.1583411882749326e-08,0.8999527612122985,149.0,9.53,28.87,6.63
Susan,10,low,80,row_A4,center,far,1.5851091677703817,1.2674549997310145,62.4,4.53,12.48,0.74
Susan,11,low,80,row_B3,center,middle,1.047598990473157,1.1151956689773337,49.2,1.6,7.98,1.42
Susan,12,low,80,row_C5,right,close,2.0425673839646405,1.6907194771520573,17.4,2.37,4.03,1.83
Susan,13,low,80,row_C1,left,close,0.017776749897660017,1.7955460184279426,187.0,52.59,72.09,56.59
Susan,14,low,80,row_B5,right,middle,2.400217554489014,1.7447887030732643,116.4,8.89,21.69,3.15
Susan,15,low,80,row_C2,left,close,5.703662405337857,1.850583479958899,69.6,8.28,20.6,2.39
Susan,16,low,80,row_B6,right,middle,1.6519782735214754,2.3811635244843314,41.2,6.37,9.48,2.01
Susan,17,low,80,row_C6,right,close,1.7420856028058895,16.11077191879099,88.0,49.79,60.51,83.81
Susan,18,low,80,row_A1,left,far,6.433205186040934,2.4163500885924396,181.0,13.02,44.02,12.41
Susan,19,low,80,row_A6,right,far,2.565448295730948,2.92636910873711,19.4,19.54,20.83,18.24
Susan,20,low,80,row_B4,center,middle,1.5970324812830228,1.31424230737328,49.2,2.52,8.0,1.17
Susan,21,low,80,row_B2,left,middle,1.5887825615184065e-08,1.1260345250762882,188.0,25.07,44.34,25.32
Susan,22,low,80,row_C4,center,close,2.745869858302149,1.3988446940178967,33.8,10.12,14.1,1.18
Susan,23,low,80,row_A5,right,far,0.8895987197760135,1.2436942855481237,37.0,2.63,5.45,2.7
Susan,24,low,80,row_C3,center,close,1.8986409028490698,1.84847103784349,18.2,1.82,4.12,0.72
Susan,25,low,80,row_A2,left,far,1.318326962552442,1.2023084931404218,59.0,14.68,19.62,0.17
Susan,26,low,80,row_B1,left,middle,1.5283941243267907,1.651934227814667,64.8,14.77,25.91,2.18
Susan,27,low,80,row_A3,center,far,2.23890177567445e-08,0.854020656971702,161.0,12.85,32.34,5.73
Susan,28,low,80,row_A4,center,far,0.7211332751995044,0.984316517252044,32.8,1.84,5.33,0.98
Susan,29,low,80,row_B3,center,middle,0.746363218350765,1.2997054770023475,15.3,1.42,3.44,0.54
Susan,30,low,80,row_C5,right,close,1.1420673256788967,1.4675326244292768,17.3,2.42,4.08,1.87
Susan,31,low,80,row_C1,left,close,2.507063839887653,1.448584884196769,42.4,2.2,7.91,0.65
Susan,32,low,80,row_B5,right,middle,1.2209829757245483,1.866909432153315,16.2,2.81,4.44,1.6
Susan,33,low,80,row_C2,left,close,4.422988649810331,2.004402984565757,0.0,3.05,3.05,1.03
Susan,34,low,80,row_B6,right,middle,3.6455096450230644,2.4555949235021943,54.3,10.07,15.34,2.72
Susan,35,low,80,row_C6,right,close,1.6485907478822028,2.118941248286334,0.0,4.89,4.89,2.38
Susan,36,low,80,row_A1,left,far,4.5688259053984535,1.496704353743066,0.0,18.09,18.09,22.53
Susan,37,low,80,row_A6,right,far,3.3072023748082437,1.8379766097775396,85.5,6.51,16.0,3.1
Susan,38,low,80,row_B4,center,middle,3.847583466806173,1.687481222207734,129.6,5.43,23.16,1.23
Susan,39,low,80,row_B2,left,middle,2.0587627463621154,1.5160116396073409,92.4,12.29,26.47,11.02
Susan,40,low,80,row_C4,center,close,1.5687916531199766,1.3249163855629231,16.2,2.15,4.11,1.55
Susan,41,low,80,row_A5,right,far,2.117305835713227,1.9545431759614444,64.0,4.38,12.24,1.67
Susan,42,low,80,row_C3,center,close,6.09108783339669e-06,1.6226574812601018,136.8,24.34,45.25,3.2
Susan,43,low,80,row_A2,left,far,1.9580315950507162e-08,1.314667885709408,167.0,19.2,43.37,0.65
Susan,44,low,80,row_B1,left,middle,1.9979939825241364,1.7712927224526633,35.2,13.5,19.07,1.65
Susan,45,low,80,row_A3,center,far,0.9590393563330228,0.8469219182796766,62.4,5.35,13.48,3.35
Susan,46,low,80,row_A4,center,far,2.514607806532652,1.3986652723189026,42.9,5.2,10.83,1.08
Susan,47,low,80,row_B3,center,middle,1.275629734613251,1.3730941986695746,0.0,2.63,2.63,1.06
Susan,48,low,80,row_C5,right,close,2.543801644287471,2.287811319579591,15.0,3.48,5.19,1.95
Susan,49,low,80,row_C1,left,close,4.146496589894751,1.7577624355035268,36.4,2.7,9.43,0.28
Susan,50,low,80,row_B5,right,middle,2.758887408845258,1.9950242145004091,46.8,5.59,10.95,2.35
Susan,51,low,80,row_C2,left,close,2.8688663228485654,2.4237466266642413,124.6,22.72,38.83,18.29
Susan,52,low,80,row_B6,right,middle,1.7461774165477484,2.0075057732115957,0.0,3.15,3.15,1.86
Susan,53,low,80,row_C6,right,close,1.849001734002748,2.3114521713048406,51.9,3.77,9.53,2.26
Susan,54,low,80,row_A1,left,far,5.271171171790287,1.7909932005265765,33.4,15.31,20.79,18.76
Susan,55,low,80,row_A6,right,far,3.417434467769488,1.6240932102410124,108.6,7.64,18.87,2.6
Susan,56,low,80,row_B4,center,middle,1.662777955370052,2.446337095732964,16.2,5.25,6.87,1.05
Susan,57,low,80,row_B2,left,middle,1.849164305910779e-08,1.4280916581108578,158.0,32.13,50.02,29.07
Susan,58,low,80,row_C4,center,close,1.7889979532535354,1.6464126903913876,15.3,5.24,7.1,1.47
Susan,59,low,80,row_A5,right,far,2.029035385280772,1.4961650351119578,143.1,4.49,21.66,1.5
Susan,60,low,80,row_C3,center,close,3.369773183725382,2.0049037260164932,48.0,7.55,15.4,1.8
Susan,61,low,80,row_A2,left,far,2.048870079264882e-08,2.1223754866681594,140.4,25.15,42.57,27.2
Susan,62,low,80,row_B1,left,middle,1.455184636072263,1.3768238147649956,0.0,22.18,22.18,20.79
Susan,63,low,80,row_A3,center,far,1.3941724576890402,0.7932370685709651,29.4,8.04,12.23,8.09
Susan,64,low,80,row_A4,center,far,1.5594694835785317,0.9250615603076363,84.6,2.92,14.72,0.75
Susan,65,low,80,row_B3,center,middle,1.3484935645897334,1.871141821444117,0.0,3.59,3.59,0.52
Susan,66,low,80,row_C5,right,close,1.9024326587839384,2.0487396322490463,15.0,5.64,7.31,2.69
Susan,67,low,80,row_C1,left,close,3.9889736348203626,1.625093150734063,16.7,9.95,12.89,1.8
Susan,68,low,80,row_B5,right,middle,1.340123136542553,1.6639558330683184,15.6,2.77,4.21,1.99
Susan,69,low,80,row_C2,left,close,1.8609721894842593e-08,1.5590987415213933,154.0,35.04,65.6,0.69
Susan,70,low,80,row_B6,right,middle,7.437914228254514,2.0185149976964083,0.0,12.18,12.18,1.76
Susan,71,low,80,row_C6,right,close,2.9233277723617666,2.2014404676897334,15.0,4.02,5.35,2.92
Davide,0,low,80,row_A3,center,far,0.07462351763450269,0.6491839168980525,239.0,11.73,30.32,16.2
Davide,1,low,80,row_B3,center,middle,0.0017497467414656271,0.7608252628551152,152.6,11.93,25.01,21.78
Davide,2,low,80,row_C5,right,close,0.00824175154184694,0.7389028510248915,242.0,33.66,52.25,42.61
Davide,3,low,80,row_B1,left,middle,0.040974775717899516,0.4263152420319308,80.8,25.5,29.23,42.26
Davide,4,low,80,row_C2,left,close,0.02213488255496212,0.03139625764632491,0.0,34.33,34.33,17.14
Davide,5,low,80,row_B6,right,middle,1.007021004075592,1.7656990109970638,462.8,69.7,78.79,6.52
Davide,6,low,80,row_A5,right,far,0.4999235907276035,0.5746715540029451,36.6,2.32,3.95,1.99
Davide,7,low,80,row_C4,center,close,0.4677418585928983,0.5261057104238996,0.0,1.97,1.97,1.06
Davide,8,low,80,row_C3,center,close,0.6866836892051682,0.49116719056312713,0.0,2.52,2.52,0.39
Davide,9,low,80,row_A4,center,far,0.3490937712431966,0.46906381678278936,55.6,1.94,5.97,1.47
Davide,10,low,80,row_A2,left,far,1.6495558914526744,0.6619559735346596,66.6,2.42,7.48,1.01
Davide,11,low,80,row_B4,center,middle,0.851906686321145,0.9844365527634966,0.0,2.41,2.41,2.21
Davide,12,low,80,row_B5,right,middle,0.5442433035687531,0.8090568671246084,44.4,3.25,4.78,4.79
Davide,13,low,80,row_C1,left,close,1.2041936214758837,1.2474688480239158,213.0,3.43,20.3,1.44
Davide,14,low,80,row_A1,left,far,0.702603895269548,0.8291051661446237,35.8,2.61,4.92,2.57
Davide,15,low,80,row_C6,right,close,0.6900834464421002,0.7384161410688297,37.3,3.3,5.09,4.55
Davide,16,low,80,row_A6,right,far,0.7612478321979986,0.8129730151495,36.2,3.47,4.8,4.69
Davide,17,low,80,row_B2,left,middle,0.41227070255068604,0.4781903368224251,0.0,2.12,2.12,1.05
Davide,18,low,80,row_A3,center,far,0.31453325867817006,0.35326300429562846,32.3,2.09,4.2,0.98
Davide,19,low,80,row_B3,center,middle,0.4372005677906967,0.4811848797850989,41.4,1.9,4.2,0.99
Davide,20,low,80,row_C5,right,close,0.6006964117497191,0.6523127204910507,37.8,2.21,4.16,1.84
Davide,21,low,80,row_B1,left,middle,1.2821124477558403,0.6056588567868535,42.9,2.93,5.54,1.87
Davide,22,low,80,row_C2,left,close,0.4930970434416052,9.875331225280187,372.0,14.21,41.55,45.34
Davide,23,low,80,row_B6,right,middle,1.1433927387071643,1.3459202131756114,41.3,4.34,5.79,6.43
Davide,24,low,80,row_A5,right,far,0.43677056899157657,0.4962770695394975,0.0,2.42,2.42,2.34
Davide,25,low,80,row_C4,center,close,26.15462722799753,26.674106207282527,0.0,1.88,1.88,1.28
Davide,26,low,80,row_C3,center,close,0.35151730345687293,0.4214503262483676,31.5,1.48,3.95,0.3
Davide,27,low,80,row_A4,center,far,0.7920366053220429,0.8044674696120206,0.0,2.19,2.19,1.09
Davide,28,low,80,row_A2,left,far,0.848958488623054,0.4697220310369654,35.7,2.14,4.29,0.65
Davide,29,low,80,row_B4,center,middle,0.3780330094606701,0.39326442086807867,0.0,2.2,2.2,2.15
Davide,30,low,80,row_B5,right,middle,0.5471186516664954,0.5384491952593843,41.9,2.72,4.33,2.66
Davide,31,low,80,row_C1,left,close,0.5346076064178761,0.6231730791819121,0.0,2.71,2.71,4.56
Davide,32,low,80,row_A1,left,far,0.5024721975764996,0.5636014504297508,41.5,3.01,5.33,5.17
Davide,33,low,80,row_C6,right,close,0.7367164768227605,0.7640688358003328,45.5,2.99,4.64,3.02
Davide,34,low,80,row_A6,right,far,1.0192642894435964,1.107505442807761,0.0,3.22,3.22,4.67
Davide,35,low,80,row_B2,left,middle,0.3629408645007245,0.40159637182607455,0.0,2.11,2.11,1.16
Davide,36,low,80,row_A3,center,far,0.21770281752386125,0.24873041892003075,0.0,2.1,2.1,1.32
Davide,37,low,80,row_B3,center,middle,28.141793081626123,28.542725531501635,0.0,1.81,1.81,0.86
Davide,38,low,80,row_C5,right,close,0.5658363687986344,0.6523719476409041,0.0,2.2,2.2,1.58
Davide,39,low,80,row_B1,left,middle,0.47457439916587096,0.5920510261491196,109.2,2.19,10.5,0.2
Davide,40,low,80,row_C2,left,close,16.64375092627451,16.541546159842092,0.0,2.52,2.52,1.16
Davide,41,low,80,row_B6,right,middle,0.7664922614594494,1.115996547549743,69.2,3.6,6.96,3.45
Davide,42,low,80,row_A5,right,far,0.5815288677743038,0.6825223225008542,0.0,2.34,2.34,2.28
Davide,43,low,80,row_C4,center,close,0.4620934063537435,0.5355562212498762,0.0,1.43,1.43,0.67
Davide,44,low,80,row_C3,center,close,0.4118343757790066,0.48397228147801474,29.4,1.51,3.98,0.79
Davide,45,low,80,row_A4,center,far,0.4004717475973697,0.47912686929944526,45.8,1.74,5.76,1.49
Davide,46,low,80,row_A2,left,far,0.44975287075993264,0.5347146906247661,53.6,1.68,6.0,0.77
Davide,47,low,80,row_B4,center,middle,0.44548998449617416,0.48698394683721546,28.0,2.12,4.18,2.2
Davide,48,low,80,row_B5,right,middle,0.7034967886894942,0.8330804719350287,59.6,2.9,6.51,2.99
Davide,49,low,80,row_C1,left,close,0.5561789387167819,1.6040674224286926,294.3,4.47,34.5,7.16
Davide,50,low,80,row_A1,left,far,0.6803432376968445,0.8598054155409437,65.4,2.49,7.35,2.01
Davide,51,low,80,row_C6,right,close,0.6662998970685697,9.66184141355846,216.0,5.41,16.87,15.72
Davide,52,low,80,row_A6,right,far,0.6967425988340392,0.7583596586710812,39.1,3.29,4.47,3.69
Davide,53,low,80,row_B2,left,middle,0.47711760899257255,0.5383298425041108,0.0,2.06,2.06,0.88
Davide,54,low,80,row_A3,center,far,0.27300431581126383,0.36386630172487433,66.6,2.16,6.36,1.27
Davide,55,low,80,row_B3,center,middle,0.3684710067556694,0.49449120518389444,0.0,1.67,1.67,1.05
Davide,56,low,80,row_C5,right,close,0.7223338242046216,0.7567549480635892,71.4,2.34,6.64,1.84
Davide,57,low,80,row_B1,left,middle,37.31253080235938,36.18285508910841,0.0,2.35,2.35,2.63
Davide,58,low,80,row_C2,left,close,0.43416005069070757,5.266406355786056,327.0,12.94,42.05,42.54
Davide,59,low,80,row_B6,right,middle,0.26619650361373753,0.29142433585597116,0.0,3.96,3.96,3.85
Davide,60,low,80,row_A5,right,far,0.5114984869017478,0.5798185377442501,25.9,2.38,3.95,2.25
Davide,61,low,80,row_C4,center,close,0.37613097186541794,0.47317961563183775,0.0,1.55,1.55,1.08
Davide,62,low,80,row_C3,center,close,0.49402556594493563,0.6195928816425548,25.8,1.46,3.85,0.71
Davide,63,low,80,row_A4,center,far,0.5566905949207369,0.6144750634812254,0.0,1.65,1.65,1.44
Davide,64,low,80,row_A2,left,far,0.49255620424218677,0.6989845611691287,63.9,2.12,8.69,1.05
Davide,65,low,80,row_B4,center,middle,0.47281255458262633,0.901179580118422,93.2,1.88,10.51,1.4
Davide,66,low,80,row_B5,right,middle,0.6533308768293189,1.061589198432632,0.0,2.69,2.69,2.44
Davide,67,low,80,row_C1,left,close,0.6866973154402962,0.8687591104704857,30.0,2.08,4.8,1.23
Davide,68,low,80,row_A1,left,far,0.4159042632560388,0.5509217646723993,73.6,2.77,7.43,3.15
Davide,69,low,80,row_C6,right,close,0.5384875002439895,0.560442807971445,40.4,2.6,4.53,2.12
Davide,70,low,80,row_A6,right,far,0.8933492944019948,0.9571693950943049,32.1,3.97,5.06,5.03
Davide,71,low,80,row_B2,left,middle,0.42025048834442896,0.5273201845208467,45.6,1.83,6.42,0.92
Poppy,0,low,80,row_A3,center,far,0.9757749769432508,0.9626160249887828,0.0,1.78,1.78,1.27
Poppy,1,low,80,row_C6,right,close,1.4319360141074888,1.8261633019587722,44.2,3.46,6.97,3.13
Poppy,2,low,80,row_C5,right,close,0.9757598721374154,1.1689147100434532,19.7,1.95,3.83,1.13
Poppy,3,low,80,row_B6,right,middle,1.1240511875241612,1.1600407002891675,22.1,3.34,4.7,3.91
Poppy,4,low,80,row_A6,right,far,0.8577220263379263,1.08041613449768,0.0,3.41,3.41,4.51
Poppy,5,low,80,row_B1,left,middle,0.8710354214606771,1.470973228047062,42.2,5.05,10.12,7.21
Poppy,6,low,80,row_B4,center,middle,0.8566543729379735,1.1522814928826346,18.6,1.93,3.83,0.95
Poppy,7,low,80,row_C2,left,close,0.7645063519067387,1.379507916855404,40.0,4.57,9.62,5.35
Poppy,8,low,80,row_C4,center,close,0.8347435169125764,0.8837320944926802,20.0,1.47,3.55,0.54
Poppy,9,low,80,row_B2,left,middle,0.6945970736496028,0.7336327903000249,18.8,1.59,3.81,1.28
Poppy,10,low,80,row_B5,right,middle,1.2488631911102466,1.423681664380324,20.3,2.06,3.43,0.83
Poppy,11,low,80,row_C3,center,close,0.8509707798966737,0.9776398377315367,38.0,1.77,6.28,1.03
Poppy,12,low,80,row_A1,left,far,0.9293697192324,1.0810827752441245,22.4,2.98,5.21,3.69
Poppy,13,low,80,row_A5,right,far,1.1537361501333936,1.483772350267938,0.0,1.97,1.97,1.28
Poppy,14,low,80,row_A4,center,far,0.7574455000970458,1.3532003079256152,53.7,2.28,7.89,1.6
Poppy,15,low,80,row_B3,center,middle,0.674804052475717,0.8340162852985155,34.4,1.52,5.75,1.19
Poppy,16,low,80,row_C1,left,close,1.060207631983521,2.7019688110812754,64.2,4.71,12.89,4.97
Poppy,17,low,80,row_A2,left,far,0.7813232121908232,1.0006535781130912,19.7,2.63,4.68,2.21
Poppy,18,low,80,row_A3,center,far,0.4267885618787991,0.5824344014894776,52.5,1.56,7.93,0.77
Poppy,19,low,80,row_C6,right,close,1.7087862463196606,2.0193135649450804,20.6,3.57,4.97,5.55
Poppy,20,low,80,row_C5,right,close,1.5590349832855048,1.8404033542580729,38.8,2.32,5.93,1.32
Poppy,21,low,80,row_B6,right,middle,1.5909673458256892,2.1022729873247887,18.6,4.67,5.86,4.67
Poppy,22,low,80,row_A6,right,far,1.5883367727582434,1.7225091913904789,20.6,3.41,4.53,3.72
Poppy,23,low,80,row_B1,left,middle,0.9939320537030224,1.0568884223990194,38.8,2.35,6.91,1.57
Poppy,24,low,80,row_B4,center,middle,1.0667340572816646,1.142017242902912,16.9,1.7,3.47,1.25
Poppy,25,low,80,row_C2,left,close,1.4067953632708456,1.6143233345190886,42.8,5.39,10.31,7.01
Poppy,26,low,80,row_C4,center,close,1.3057537360296088,1.6314687709660338,37.6,1.91,5.98,0.96
Poppy,27,low,80,row_B2,left,middle,0.8410998791935201,1.1149036230310816,18.5,1.4,3.54,0.78
Poppy,28,low,80,row_B5,right,middle,1.3459046004135649,1.8883928515661568,38.8,2.98,6.1,3.85
Poppy,29,low,80,row_C3,center,close,0.8710662106653879,1.0635024843389487,17.6,2.46,4.31,1.4
Poppy,30,low,80,row_A1,left,far,0.8958868472178088,1.37169994094111,22.1,2.31,4.35,0.72
Poppy,31,low,80,row_A5,right,far,0.699837443428066,0.7826023033373614,21.1,1.75,3.41,1.48
Poppy,32,low,80,row_A4,center,far,0.41014635405309685,0.5692586384194448,18.0,1.49,3.49,1.26
Poppy,33,low,80,row_B3,center,middle,0.4483372687444172,0.5207059872788223,0.0,1.26,1.26,0.73
Poppy,34,low,80,row_C1,left,close,0.8717911085975307,1.4093745787432717,66.6,2.39,10.59,1.94
Poppy,35,low,80,row_A2,left,far,0.6227984557179123,0.6277120185473576,19.7,3.29,5.25,2.96
Poppy,36,low,80,row_A3,center,far,0.3070307747056098,0.5338790785595702,33.8,1.07,5.2,0.38
Poppy,37,low,80,row_C6,right,close,1.467976201335183,1.9604050524219663,20.6,4.1,5.49,4.94
Poppy,38,low,80,row_C5,right,close,1.023561028799573,1.1532653462254807,0.0,1.78,1.78,1.38
Poppy,39,low,80,row_B6,right,middle,1.2058167165448135,1.2943335119489965,0.0,4.03,4.03,3.89
Poppy,40,low,80,row_A6,right,far,1.5197501921012202,1.7944435522986428,0.0,3.28,3.28,3.11
Poppy,41,low,80,row_B1,left,middle,0.7245379267254897,1.459182923234032,20.3,5.41,7.55,6.67
Poppy,42,low,80,row_B4,center,middle,0.777406575968524,0.9827423802170647,16.0,1.28,3.12,0.86
Poppy,43,low,80,row_C2,left,close,0.6118476032144707,1.0114896401258593,0.0,6.8,6.8,26.44
Poppy,44,low,80,row_C4,center,close,0.6743670386502569,0.7813697556207847,20.3,1.24,3.36,0.61
Poppy,45,low,80,row_B2,left,middle,0.6140453718619993,0.7061557914023457,17.8,1.44,3.64,1.03
Poppy,46,low,80,row_B5,right,middle,0.8948965269425642,1.1330874992573463,18.8,1.96,3.51,1.44
Poppy,47,low,80,row_C3,center,close,0.5378899532462771,0.7220925275847934,0.0,1.58,1.58,1.39
Poppy,48,low,80,row_A1,left,far,0.8651410497761614,1.1094654631264722,20.8,3.47,5.51,4.38
Poppy,49,low,80,row_A5,right,far,0.7103624490099899,0.907328484957146,18.6,1.6,3.32,1.17
Poppy,50,low,80,row_A4,center,far,0.38900374763095685,0.4447495519164742,16.4,1.49,3.43,1.35
Poppy,51,low,80,row_B3,center,middle,0.6303168694829877,0.9364936434844254,16.2,1.1,3.18,0.64
Poppy,52,low,80,row_C1,left,close,0.7438614886126492,1.5032411694266676,0.0,3.21,3.21,1.7
Poppy,53,low,80,row_A2,left,far,0.4568824933322356,1.1259688545326467,21.6,3.15,4.95,3.01
Poppy,54,low,80,row_A3,center,far,0.510024890937645,0.5216460395729273,59.6,1.06,9.56,0.54
Poppy,55,low,80,row_C6,right,close,1.5462622665740873,1.6593751068921148,20.0,2.03,3.3,0.92
Poppy,56,low,80,row_C5,right,close,0.8291158919773423,0.9811571182053631,18.9,1.75,3.63,1.3
Poppy,57,low,80,row_B6,right,middle,1.6822605320044517,1.802852742752732,18.8,4.47,5.57,5.0
Poppy,58,low,80,row_A6,right,far,0.7997619077101001,0.9780049080111352,22.2,3.27,4.4,2.8
Poppy,59,low,80,row_B1,left,middle,0.815683886676767,1.1336890404562303,0.0,6.71,6.71,9.4
Poppy,60,low,80,row_B4,center,middle,1.4747340369680764,1.7205060952119173,36.6,2.21,5.94,1.05
Poppy,61,low,80,row_C2,left,close,0.7555540431903219,1.0180272568936366,0.0,6.94,6.94,5.12
Poppy,62,low,80,row_C4,center,close,1.0955335496897523,1.1789235511286595,32.4,2.27,6.2,1.19
Poppy,63,low,80,row_B2,left,middle,0.7739400724546047,1.1090900401450554,18.0,3.22,5.39,3.66
Poppy,64,low,80,row_B5,right,middle,1.8834660174622029,2.0741200869927696,35.2,2.83,5.2,1.49
Poppy,65,low,80,row_C3,center,close,0.795317177926191,1.2373595616672222,17.4,1.26,3.49,0.98
Poppy,66,low,80,row_A1,left,far,1.0872151396914709,2.2005477031696348,157.6,4.53,24.79,1.49
Poppy,67,low,80,row_A5,right,far,1.173441969680352,1.4536779584751036,17.4,1.82,3.26,1.59
Poppy,68,low,80,row_A4,center,far,0.5541841073495618,0.7819687484387536,35.8,1.67,5.32,1.36
Poppy,69,low,80,row_B3,center,middle,0.7473725726525131,0.909163242457124,38.6,1.6,5.67,0.97
Poppy,70,low,80,row_C1,left,close,1.0365581461871276,2.10839871889393,44.2,3.9,9.01,4.12
Poppy,71,low,80,row_A2,left,far,0.750783352648131,0.8830644295467959,77.6,3.72,12.8,6.41
Katrina,0,low,80,row_A1,left,far,0.5678444314196766,0.591201842179148,0.0,2.01,2.01,4.45
Katrina,1,low,80,row_A3,center,far,0.34948955490293393,0.40917456744431613,0.0,1.69,1.69,0.54
Katrina,2,low,80,row_A6,right,far,0.5245352229225162,0.5559842261309077,0.0,3.83,3.83,3.67
Katrina,3,low,80,row_B6,right,middle,0.4875984543172636,0.5395454094845055,35.4,3.95,5.22,4.73
Katrina,4,low,80,row_C3,center,close,0.372639657942131,0.4644798279125956,0.0,1.52,1.52,1.84
Katrina,5,low,80,row_A2,left,far,0.3034550056473525,0.3457631491085398,31.0,2.42,4.64,2.56
Katrina,6,low,80,row_B2,left,middle,0.40621851698502454,0.5006535098546105,23.1,1.66,4.0,1.3
Katrina,8,low,80,row_B4,center,middle,0.40542275125904575,0.5060654845867549,25.5,1.9,4.07,2.03
Katrina,9,low,80,row_A4,center,far,0.223937240658917,0.34782629705218776,80.0,1.29,9.85,0.87
Katrina,10,low,80,row_C4,center,close,0.33961662940456727,0.4291245234669451,0.0,1.7,1.7,2.04
Katrina,11,low,80,row_A5,right,far,0.31756591186102295,0.3692541469952386,28.6,2.3,3.97,2.04
Katrina,12,low,80,row_B3,center,middle,0.2917334024327278,0.3544707439966783,69.0,0.98,8.15,0.45
Katrina,13,low,80,row_C5,right,close,0.329840621248524,0.3669919782844298,32.4,2.12,4.23,2.68
Katrina,14,low,80,row_B1,left,middle,0.35612077535289305,0.45580694892736273,0.0,3.74,3.74,5.53
Katrina,15,low,80,row_C1,left,close,0.30952177957107246,0.38292066898736754,0.0,2.74,2.74,3.58
Katrina,16,low,80,row_C6,right,close,0.4387081460103626,0.40060654225657427,41.8,3.29,5.07,5.24
Katrina,17,low,80,row_B5,right,middle,0.42523307453588904,0.43386784861227495,40.0,2.47,4.18,2.61
Katrina,18,low,80,row_A1,left,far,0.3472912362107925,0.4657688582401682,74.6,3.7,7.81,5.73
Katrina,19,low,80,row_A3,center,far,0.6924360013442759,0.7435395273554446,58.8,1.94,4.28,1.27
Katrina,20,low,80,row_A6,right,far,0.49930031481050446,0.5414777328534631,33.9,3.49,4.82,3.65
Katrina,21,low,80,row_B6,right,middle,0.5733959641041427,0.635823422041677,35.4,3.94,5.17,4.82
Katrina,22,low,80,row_C3,center,close,0.4054976874902116,0.4520054652330767,29.1,1.3,3.66,0.31
Katrina,23,low,80,row_A2,left,far,0.3811074558458496,0.45591473546308703,28.3,2.26,4.47,1.82
Katrina,24,low,80,row_B2,left,middle,0.22712831835441508,0.2795441036328188,92.7,1.93,9.22,1.87
Katrina,25,low,80,row_C2,left,close,0.2996308567756614,0.4750245903657445,0.0,2.55,2.55,3.25
Katrina,26,low,80,row_B4,center,middle,1.0960220632444847e-06,0.43139326661881866,51.0,39.08,43.11,38.54
Katrina,27,low,80,row_A4,center,far,0.37416655306422664,0.47476945696993034,0.0,1.37,1.37,0.84
Katrina,28,low,80,row_C4,center,close,0.4345201131961541,0.4761750087575437,25.4,1.95,4.22,2.28
Katrina,29,low,80,row_A5,right,far,0.376537459982849,0.36613883625153476,0.0,2.2,2.2,1.86
Katrina,30,low,80,row_B3,center,middle,0.2656476027033175,0.37097813026869836,0.0,0.88,0.88,0.19
Katrina,31,low,80,row_C5,right,close,0.3857120624543762,0.43969350573221666,0.0,2.12,2.12,2.04
Katrina,32,low,80,row_B1,left,middle,0.31275473321424496,0.3879977602941975,33.9,2.51,4.67,2.43
Katrina,33,low,80,row_C1,left,close,0.4113262215020401,0.4608952444371152,34.8,24.28,26.71,65.72
Katrina,34,low,80,row_C6,right,close,0.4185583233534196,0.4537443387699679,35.2,3.62,5.35,5.24
Katrina,35,low,80,row_B5,right,middle,0.39718811606264687,0.5774463817717757,0.0,2.35,2.35,2.68
Katrina,36,low,80,row_A1,left,far,0.3682578666896029,0.41506036699603505,41.2,3.76,5.79,1.05
Katrina,37,low,80,row_A3,center,far,0.6693070722818609,0.7424616197749714,0.0,1.52,1.52,0.6
Katrina,38,low,80,row_A6,right,far,0.3948733100371583,0.397398771069646,0.0,3.3,3.3,3.46
Katrina,39,low,80,row_B6,right,middle,0.42504390918321416,0.4337485498122705,39.4,3.82,5.19,4.61
Katrina,40,low,80,row_C3,center,close,0.2817323077749194,0.3428997174602346,32.8,1.44,3.72,1.5
Katrina,41,low,80,row_A2,left,far,0.23770694623818492,0.35584391461507753,0.0,2.35,2.35,2.32
Katrina,42,low,80,row_B2,left,middle,0.2626538280342954,0.2905387232493916,28.8,1.9,4.27,1.9
Katrina,43,low,80,row_C2,left,close,0.28629046153310295,0.37082052704767315,63.8,2.3,7.15,3.49
Katrina,44,low,80,row_B4,center,middle,0.2651212366955858,0.3090007802235034,0.0,1.36,1.36,1.38
